Customer_ID,FICO_Score,Credit_Bureau_Score,Annual_Salary,Account_Open_Date,ZIP_Code,Business_Type,Asset_Value,Time_on_Books,PD,RWA,FICO_Band,Credit_Bureau_Band,Salary_Band,Counterparty_ID,Product_Type,CCF_Source
890,775,766,87411,2017-04-29,10001,Retail,33004,8.3,0.075,1707.038618490772,750+,750+,$80K–100K,,,
891,362,715,43377,2010-10-06,30303,Manufacturing,248441,14.9,0.488,119900.02061573252,<600,700–749,$40K–60K,891.0,Derivative,Standardized
892,659,748,66737,2018-01-03,30303,Retail,915675,7.6,0.191,123025.95149102624,650–699,700–749,$60K–80K,892.0,Securitization,Internal Model
892,659,748,66737,2018-01-03,30303,Retail,915675,7.6,0.191,123025.95149102624,650–699,700–749,$60K–80K,892.0,Trade Finance,Standardized
893,626,386,89569,2011-08-04,30303,Manufacturing,413708,14.1,0.224,104109.54758620332,600–649,<600,$80K–100K,,,
894,440,400,58211,2012-05-12,10001,Manufacturing,458013,13.3,0.41,181751.73916918584,<600,<600,$40K–60K,,,
895,514,307,102909,2010-09-11,94105,Retail,199167,15.0,0.336,46464.12809667981,<600,<600,$100K+,895.0,Trade Finance,Internal Model
896,734,499,23744,2010-06-30,30303,Tech,941253,15.2,0.116,128555.13821983775,700–749,<600,<$40K,896.0,Commitment,Standardized
896,734,499,23744,2010-06-30,30303,Tech,941253,15.2,0.116,128555.13821983775,700–749,<600,<$40K,896.0,Securitization,Internal Model
896,734,499,23744,2010-06-30,30303,Tech,941253,15.2,0.116,128555.13821983775,700–749,<600,<$40K,896.0,Commitment,Internal Model
897,617,804,145566,2011-11-12,20002,Retail,859649,13.8,0.233,182475.5370362661,600–649,750+,$100K+,897.0,Guarantee,Standardized
897,617,804,145566,2011-11-12,20002,Retail,859649,13.8,0.233,182475.5370362661,600–649,750+,$100K+,897.0,Commitment,Standardized
898,331,386,44995,2012-04-04,30303,Finance,623332,13.4,0.519,208255.58143156223,<600,<600,$40K–60K,898.0,Trade Finance,Internal Model
898,331,386,44995,2012-04-04,30303,Finance,623332,13.4,0.519,208255.58143156223,<600,<600,$40K–60K,898.0,Securitization,Internal Model
899,584,342,36977,2019-10-21,60606,Finance,805477,5.8,0.266,209136.08738098585,<600,<600,<$40K,,,
900,604,684,149508,2011-12-01,30303,Tech,292260,13.7,0.246,54059.96309438203,600–649,650–699,$100K+,900.0,Commitment,Standardized
901,728,734,117938,2017-02-26,10001,Manufacturing,552955,8.5,0.122,73006.84808838197,700–749,700–749,$100K+,,,
902,776,707,54542,2013-09-11,30303,Tech,347201,12.0,0.074,28023.04409433292,750+,700–749,$40K–60K,,,
903,585,782,30651,2013-10-12,60606,Finance,608493,11.9,0.265,191463.92253156527,<600,750+,<$40K,903.0,Derivative,Internal Model
903,585,782,30651,2013-10-12,60606,Finance,608493,11.9,0.265,191463.92253156527,<600,750+,<$40K,903.0,Derivative,Standardized
904,443,316,119239,2014-08-01,20002,Tech,37302,11.1,0.407,13680.752435540608,<600,<600,$100K+,,,
905,723,447,98931,2017-06-20,94105,Retail,414499,8.2,0.127,45954.55668279837,700–749,<600,$80K–100K,,,
906,318,576,115344,2016-09-04,30303,Tech,172007,9.0,0.532,96273.93704635766,<600,<600,$100K+,906.0,Guarantee,Standardized
907,317,531,122112,2014-06-27,60606,Manufacturing,606822,11.2,0.533,219769.15313754603,<600,<600,$100K+,907.0,Trade Finance,Internal Model
908,670,665,36715,2015-05-12,60606,Retail,759702,10.3,0.18,126921.0394432437,650–699,650–699,<$40K,908.0,Derivative,Internal Model
908,670,665,36715,2015-05-12,60606,Retail,759702,10.3,0.18,126921.0394432437,650–699,650–699,<$40K,908.0,Guarantee,Standardized
909,474,527,64409,2018-08-23,20002,Healthcare,172696,7.0,0.376,60242.14296457574,<600,<600,$60K–80K,909.0,Commitment,Internal Model
910,493,735,44306,2019-04-12,10001,Finance,23440,6.4,0.357,5470.078949716287,<600,700–749,$40K–60K,,,
911,801,698,39086,2010-07-31,30303,Finance,383145,15.1,0.049,15972.829265781464,750+,650–699,<$40K,,,
912,412,510,34376,2014-03-19,60606,Tech,318645,11.4,0.438,155193.89482324643,<600,<600,<$40K,912.0,Securitization,Standardized
913,413,690,81350,2011-01-19,20002,Retail,404485,14.6,0.437,196856.16728119616,<600,650–699,$80K–100K,913.0,Commitment,Internal Model
914,521,798,91425,2014-09-11,94105,Healthcare,804300,11.0,0.329,174524.66695885314,<600,750+,$80K–100K,914.0,Trade Finance,Internal Model
915,563,839,123358,2010-12-08,60606,Retail,695611,14.7,0.287,130651.14385147924,<600,750+,$100K+,915.0,Derivative,Internal Model
916,354,790,56636,2015-01-13,20002,Finance,350053,10.6,0.496,131542.27712774125,<600,750+,$40K–60K,916.0,Securitization,Standardized
917,757,741,106120,2015-06-11,10001,Retail,618811,10.2,0.093,64735.02309597854,750+,700–749,$100K+,,,
918,461,560,134889,2012-04-23,10001,Healthcare,704089,13.3,0.389,185517.49804457155,<600,<600,$100K+,,,
919,679,649,71649,2018-07-07,60606,Tech,550022,7.1,0.171,97063.30194904968,650–699,600–649,$60K–80K,,,
920,386,651,54610,2014-03-15,60606,Manufacturing,707789,11.5,0.464,216982.9869069103,<600,650–699,$40K–60K,920.0,Derivative,Standardized
920,386,651,54610,2014-03-15,60606,Manufacturing,707789,11.5,0.464,216982.9869069103,<600,650–699,$40K–60K,920.0,Trade Finance,Internal Model
921,354,819,30058,2011-02-24,30303,Retail,182409,14.5,0.496,88111.90594265184,<600,750+,<$40K,921.0,Securitization,Standardized
921,354,819,30058,2011-02-24,30303,Retail,182409,14.5,0.496,88111.90594265184,<600,750+,<$40K,921.0,Commitment,Standardized
922,775,619,144876,2017-08-30,20002,Manufacturing,443541,8.0,0.075,27066.2150663372,750+,600–649,$100K+,922.0,Guarantee,Internal Model
922,775,619,144876,2017-08-30,20002,Manufacturing,443541,8.0,0.075,27066.2150663372,750+,600–649,$100K+,922.0,Commitment,Standardized
923,477,437,148265,2018-11-15,60606,Finance,355744,6.8,0.373,142425.29249868952,<600,<600,$100K+,923.0,Guarantee,Standardized
924,690,849,94637,2015-06-12,30303,Tech,990018,10.2,0.16,117252.07207345813,650–699,750+,$80K–100K,,,
925,648,667,98033,2015-04-17,30303,Tech,804865,10.4,0.202,159903.54506592834,600–649,650–699,$80K–100K,925.0,Commitment,Internal Model
926,307,519,90194,2019-05-08,60606,Retail,517173,6.3,0.543,208206.28343738287,<600,<600,$80K–100K,,,
927,612,636,96917,2015-01-24,10001,Tech,674471,10.6,0.238,165050.26273500186,600–649,600–649,$80K–100K,,,
928,742,522,84200,2010-11-02,20002,Retail,638274,14.8,0.108,77495.61430426352,700–749,<600,$80K–100K,928.0,Guarantee,Internal Model
929,627,659,125848,2019-11-23,20002,Retail,860185,5.8,0.223,129686.7211468518,600–649,650–699,$100K+,929.0,Guarantee,Internal Model
929,627,659,125848,2019-11-23,20002,Retail,860185,5.8,0.223,129686.7211468518,600–649,650–699,$100K+,929.0,Derivative,Internal Model
929,627,659,125848,2019-11-23,20002,Retail,860185,5.8,0.223,129686.7211468518,600–649,650–699,$100K+,929.0,Trade Finance,Internal Model
929,627,659,125848,2019-11-23,20002,Retail,860185,5.8,0.223,129686.7211468518,600–649,650–699,$100K+,929.0,Commitment,Internal Model
929,627,659,125848,2019-11-23,20002,Retail,860185,5.8,0.223,129686.7211468518,600–649,650–699,$100K+,929.0,Commitment,Standardized
930,353,628,126022,2017-07-12,10001,Manufacturing,648071,8.1,0.497,360728.5245890262,<600,600–649,$100K+,930.0,Commitment,Internal Model
931,538,762,66619,2012-05-18,60606,Tech,221655,13.3,0.312,66123.51838882006,<600,750+,$60K–80K,,,
932,528,681,37154,2017-01-28,20002,Retail,476836,8.6,0.322,103834.7329700568,<600,650–699,<$40K,932.0,Securitization,Standardized
932,528,681,37154,2017-01-28,20002,Retail,476836,8.6,0.322,103834.7329700568,<600,650–699,<$40K,932.0,Derivative,Standardized
933,350,468,39539,2013-02-09,60606,Manufacturing,818183,12.5,0.5,350397.14335313253,<600,<600,<$40K,,,
934,563,516,145381,2013-12-05,60606,Healthcare,681813,11.7,0.287,136294.51588435264,<600,<600,$100K+,934.0,Securitization,Internal Model
935,717,677,80058,2010-07-25,30303,Manufacturing,751204,15.1,0.133,101929.18921354818,700–749,650–699,$80K–100K,935.0,Commitment,Standardized
935,717,677,80058,2010-07-25,30303,Manufacturing,751204,15.1,0.133,101929.18921354818,700–749,650–699,$80K–100K,935.0,Securitization,Standardized
936,395,418,82068,2018-12-01,10001,Manufacturing,442184,6.7,0.455,212323.9337718044,<600,<600,$80K–100K,936.0,Guarantee,Internal Model
936,395,418,82068,2018-12-01,10001,Manufacturing,442184,6.7,0.455,212323.9337718044,<600,<600,$80K–100K,936.0,Derivative,Standardized
937,387,489,97313,2019-06-16,60606,Retail,171149,6.2,0.463,52575.30809046143,<600,<600,$80K–100K,,,
938,377,669,119932,2011-05-11,94105,Finance,249654,14.3,0.473,106712.72744707762,<600,650–699,$100K+,,,
939,587,448,50373,2019-06-13,10001,Finance,437991,6.2,0.263,125417.77409180514,<600,<600,$40K–60K,,,
940,419,787,53154,2018-07-16,20002,Finance,199216,7.1,0.431,99745.8101671822,<600,750+,$40K–60K,,,
941,790,673,26031,2015-03-25,30303,Manufacturing,845002,10.4,0.06,46041.32247957104,750+,650–699,<$40K,,,
942,751,459,113533,2019-12-02,20002,Retail,187169,5.7,0.099,21682.88963304493,750+,<600,$100K+,,,
943,799,650,91975,2019-11-09,20002,Tech,820935,5.8,0.051,38577.445243816415,750+,650–699,$80K–100K,943.0,Commitment,Internal Model
943,799,650,91975,2019-11-09,20002,Tech,820935,5.8,0.051,38577.445243816415,750+,650–699,$80K–100K,943.0,Commitment,Internal Model
943,799,650,91975,2019-11-09,20002,Tech,820935,5.8,0.051,38577.445243816415,750+,650–699,$80K–100K,943.0,Securitization,Standardized
944,464,587,42785,2016-12-26,10001,Manufacturing,668139,8.7,0.386,215738.4207290366,<600,<600,$40K–60K,,,
945,481,587,98928,2012-11-11,20002,Manufacturing,883272,12.8,0.369,361427.9887311665,<600,<600,$80K–100K,,,
946,768,525,138696,2010-08-01,60606,Retail,141827,15.1,0.082,10417.86673670606,750+,<600,$100K+,946.0,Guarantee,Internal Model
946,768,525,138696,2010-08-01,60606,Retail,141827,15.1,0.082,10417.86673670606,750+,<600,$100K+,946.0,Trade Finance,Standardized
947,306,822,48669,2010-11-06,20002,Healthcare,311407,14.8,0.544,149608.94720304443,<600,750+,$40K–60K,,,
948,629,821,114475,2017-06-01,30303,Manufacturing,904923,8.2,0.221,178826.75327806824,600–649,750+,$100K+,948.0,Trade Finance,Standardized
949,450,572,137154,2015-06-15,30303,Healthcare,327231,10.2,0.4,145038.07270724128,<600,<600,$100K+,,,
950,384,701,22282,2017-09-01,94105,Healthcare,969785,8.0,0.466,496734.4040704629,<600,700–749,<$40K,,,
951,446,482,54624,2010-09-29,30303,Finance,585770,14.9,0.404,199286.7132075407,<600,<600,$40K–60K,951.0,Derivative,Internal Model
952,680,787,68438,2019-12-22,20002,Retail,982361,5.7,0.17,133597.74193151144,650–699,750+,$60K–80K,952.0,Derivative,Internal Model
953,847,423,109900,2014-12-28,30303,Healthcare,132989,10.7,0.003,357.1380287800916,750+,<600,$100K+,953.0,Guarantee,Internal Model
953,847,423,109900,2014-12-28,30303,Healthcare,132989,10.7,0.003,357.1380287800916,750+,<600,$100K+,953.0,Securitization,Internal Model
953,847,423,109900,2014-12-28,30303,Healthcare,132989,10.7,0.003,357.1380287800916,750+,<600,$100K+,953.0,Securitization,Internal Model
954,584,713,87534,2018-03-05,10001,Retail,420616,7.5,0.266,105580.71180011117,<600,700–749,$80K–100K,954.0,Derivative,Standardized
955,381,471,51705,2018-12-18,30303,Finance,836547,6.7,0.469,291509.93618093623,<600,<600,$40K–60K,955.0,Derivative,Standardized
955,381,471,51705,2018-12-18,30303,Finance,836547,6.7,0.469,291509.93618093623,<600,<600,$40K–60K,955.0,Guarantee,Internal Model
956,813,587,58244,2015-09-11,60606,Retail,286393,10.0,0.037,11405.831164408335,750+,<600,$40K–60K,956.0,Commitment,Internal Model
956,813,587,58244,2015-09-11,60606,Retail,286393,10.0,0.037,11405.831164408335,750+,<600,$40K–60K,956.0,Securitization,Standardized
957,822,734,94964,2011-03-19,10001,Manufacturing,778543,14.4,0.028,19442.484631611176,750+,700–749,$80K–100K,957.0,Trade Finance,Standardized
957,822,734,94964,2011-03-19,10001,Manufacturing,778543,14.4,0.028,19442.484631611176,750+,700–749,$80K–100K,957.0,Trade Finance,Standardized
958,685,412,57437,2016-01-19,94105,Healthcare,974329,9.6,0.165,128680.1272495006,650–699,<600,$40K–60K,958.0,Derivative,Standardized
958,685,412,57437,2016-01-19,94105,Healthcare,974329,9.6,0.165,128680.1272495006,650–699,<600,$40K–60K,958.0,Trade Finance,Standardized
958,685,412,57437,2016-01-19,94105,Healthcare,974329,9.6,0.165,128680.1272495006,650–699,<600,$40K–60K,958.0,Securitization,Standardized
958,685,412,57437,2016-01-19,94105,Healthcare,974329,9.6,0.165,128680.1272495006,650–699,<600,$40K–60K,958.0,Derivative,Standardized
958,685,412,57437,2016-01-19,94105,Healthcare,974329,9.6,0.165,128680.1272495006,650–699,<600,$40K–60K,958.0,Guarantee,Standardized
958,685,412,57437,2016-01-19,94105,Healthcare,974329,9.6,0.165,128680.1272495006,650–699,<600,$40K–60K,958.0,Trade Finance,Standardized
959,770,421,97872,2017-09-15,60606,Retail,644649,7.9,0.08,34248.530222075686,750+,<600,$80K–100K,959.0,Trade Finance,Internal Model
959,770,421,97872,2017-09-15,60606,Retail,644649,7.9,0.08,34248.530222075686,750+,<600,$80K–100K,959.0,Guarantee,Internal Model
960,418,843,94878,2010-09-11,20002,Tech,821032,15.0,0.432,263640.48991569935,<600,750+,$80K–100K,960.0,Guarantee,Standardized
961,695,521,139006,2011-06-05,20002,Retail,309850,14.2,0.155,56170.58370937901,650–699,<600,$100K+,961.0,Securitization,Standardized
962,831,338,125368,2012-09-03,20002,Healthcare,815654,13.0,0.019,12135.411491465273,750+,<600,$100K+,962.0,Derivative,Internal Model
963,560,796,92982,2019-09-22,60606,Finance,371185,5.9,0.29,75492.16814632431,<600,750+,$80K–100K,963.0,Derivative,Internal Model
963,560,796,92982,2019-09-22,60606,Finance,371185,5.9,0.29,75492.16814632431,<600,750+,$80K–100K,963.0,Trade Finance,Internal Model
964,555,532,70583,2010-01-10,60606,Finance,900936,15.6,0.295,232927.16829337948,<600,<600,$60K–80K,,,
965,525,829,58392,2017-08-05,60606,Healthcare,51139,8.1,0.325,13034.416221001453,<600,750+,$40K–60K,,,
966,352,448,27461,2016-12-27,10001,Manufacturing,649207,8.7,0.498,200803.3502595744,<600,<600,<$40K,,,
967,799,696,120123,2017-10-03,10001,Manufacturing,781965,7.9,0.051,31660.38944479492,750+,650–699,$100K+,,,
968,805,601,30516,2014-05-03,20002,Finance,313446,11.3,0.045,13067.856136961927,750+,600–649,<$40K,968.0,Derivative,Internal Model
968,805,601,30516,2014-05-03,20002,Finance,313446,11.3,0.045,13067.856136961927,750+,600–649,<$40K,968.0,Securitization,Internal Model
969,663,659,99285,2016-10-19,30303,Finance,235756,8.9,0.187,41045.6213219248,650–699,650–699,$80K–100K,,,
970,579,537,37514,2013-02-08,20002,Healthcare,359982,12.6,0.271,79403.56263335985,<600,<600,<$40K,970.0,Derivative,Internal Model
971,457,535,148657,2010-06-02,94105,Manufacturing,995663,15.2,0.393,339793.8846300612,<600,<600,$100K+,971.0,Guarantee,Standardized
972,358,502,141251,2014-07-17,10001,Finance,674006,11.1,0.492,391072.3608233334,<600,<600,$100K+,972.0,Securitization,Standardized
972,358,502,141251,2014-07-17,10001,Finance,674006,11.1,0.492,391072.3608233334,<600,<600,$100K+,972.0,Guarantee,Internal Model
973,427,555,120962,2018-02-12,60606,Manufacturing,678903,7.5,0.423,237324.8301595735,<600,<600,$100K+,973.0,Guarantee,Internal Model
973,427,555,120962,2018-02-12,60606,Manufacturing,678903,7.5,0.423,237324.8301595735,<600,<600,$100K+,973.0,Trade Finance,Standardized
974,414,534,56268,2017-12-26,10001,Finance,759856,7.7,0.436,250108.22419775056,<600,<600,$40K–60K,974.0,Securitization,Standardized
975,508,644,110486,2018-09-09,60606,Retail,688145,7.0,0.342,175586.6910788686,<600,600–649,$100K+,975.0,Derivative,Internal Model
976,825,833,120424,2017-09-01,94105,Tech,874785,8.0,0.025,19128.459250865788,750+,750+,$100K+,976.0,Commitment,Internal Model
977,820,765,56788,2015-01-31,94105,Retail,958910,10.6,0.03,30369.986384510965,750+,750+,$40K–60K,,,
978,536,840,95749,2013-04-29,10001,Finance,361136,12.3,0.314,82053.05108995065,<600,750+,$80K–100K,978.0,Derivative,Internal Model
979,580,512,81049,2014-10-19,60606,Tech,847860,10.9,0.27,234777.4979259266,<600,<600,$80K–100K,,,
980,658,762,82493,2017-02-23,94105,Tech,558065,8.5,0.192,65648.79085449508,650–699,750+,$80K–100K,,,
981,500,735,56027,2013-01-09,20002,Finance,67939,12.6,0.35,20244.18639416277,<600,700–749,$40K–60K,981.0,Securitization,Internal Model
982,577,582,113547,2016-12-11,20002,Finance,456242,8.7,0.273,132714.72872301732,<600,<600,$100K+,982.0,Securitization,Internal Model
983,534,762,62849,2012-06-13,60606,Manufacturing,882882,13.2,0.316,224096.43630562388,<600,750+,$60K–80K,983.0,Commitment,Standardized
984,793,706,120127,2013-01-16,10001,Finance,957057,12.6,0.057,51183.22543715261,750+,700–749,$100K+,,,
985,303,387,37858,2018-12-10,94105,Healthcare,33548,6.7,0.547,13267.367931993287,<600,<600,<$40K,,,
986,741,343,104162,2010-04-14,10001,Finance,466437,15.4,0.109,53139.53421799698,700–749,<600,$100K+,986.0,Securitization,Standardized
987,328,760,99003,2018-09-03,20002,Healthcare,964769,7.0,0.522,317962.6000624452,<600,750+,$80K–100K,987.0,Derivative,Internal Model
988,408,577,72395,2019-07-27,94105,Finance,659837,6.1,0.442,324174.163245413,<600,<600,$60K–80K,988.0,Securitization,Internal Model
988,408,577,72395,2019-07-27,94105,Finance,659837,6.1,0.442,324174.163245413,<600,<600,$60K–80K,988.0,Securitization,Standardized
989,374,720,59758,2015-03-30,10001,Manufacturing,443917,10.4,0.476,151910.56724943977,<600,700–749,$40K–60K,,,
990,445,652,74312,2018-12-14,30303,Healthcare,454503,6.7,0.405,207016.4454511442,<600,650–699,$60K–80K,990.0,Guarantee,Standardized
991,427,814,88670,2018-05-31,60606,Retail,147799,7.2,0.423,50735.24671721669,<600,750+,$80K–100K,,,
992,341,318,136758,2012-10-03,60606,Healthcare,775820,12.9,0.509,408164.7700266824,<600,<600,$100K+,992.0,Guarantee,Standardized
993,655,322,102279,2011-02-11,30303,Manufacturing,191789,14.5,0.195,29602.509374542493,650–699,<600,$100K+,993.0,Derivative,Standardized
993,655,322,102279,2011-02-11,30303,Manufacturing,191789,14.5,0.195,29602.509374542493,650–699,<600,$100K+,993.0,Derivative,Standardized
994,340,712,35434,2013-11-02,20002,Healthcare,435643,11.8,0.51,254070.9059266527,<600,700–749,<$40K,,,
995,333,329,84047,2010-06-16,94105,Finance,682052,15.2,0.517,238365.4674885049,<600,<600,$80K–100K,,,
996,316,407,67775,2011-05-24,60606,Finance,565913,14.3,0.534,213687.4701099224,<600,<600,$60K–80K,996.0,Commitment,Internal Model
996,316,407,67775,2011-05-24,60606,Finance,565913,14.3,0.534,213687.4701099224,<600,<600,$60K–80K,996.0,Securitization,Internal Model
997,452,666,95769,2014-07-20,30303,Manufacturing,821350,11.1,0.398,292840.5100398447,<600,650–699,$80K–100K,997.0,Derivative,Internal Model
997,452,666,95769,2014-07-20,30303,Manufacturing,821350,11.1,0.398,292840.5100398447,<600,650–699,$80K–100K,997.0,Guarantee,Internal Model
998,677,580,134682,2016-06-18,30303,Tech,444352,9.2,0.173,49903.04466154904,650–699,<600,$100K+,,,
999,641,427,86677,2019-07-22,20002,Finance,911258,6.1,0.209,136666.75249833014,600–649,<600,$80K–100K,999.0,Securitization,Internal Model
999,641,427,86677,2019-07-22,20002,Finance,911258,6.1,0.209,136666.75249833014,600–649,<600,$80K–100K,999.0,Trade Finance,Internal Model
1000,326,528,103555,2012-02-02,20002,Retail,649169,13.6,0.524,396720.2570237257,<600,<600,$100K+,,,
